LON,LAT,NUM,STR,CITY,ZIP,PID
-96.90427610949709,38.96562308687435,00000,BRITT RD,Junction City,66441,0311193200000003000
-96.81682535104832,38.94065292294934,6991,RED RD,Junction City,66441,0311311200000001000
-96.81205882996368,38.93525304104324,00000,SKIDDY RD,Junction City,66441,0311430700000002000
-96.89186524020405,38.94176623585962,2837,POLAND RD,Junction City,66441,0311330800000001010
-96.8985102108622,38.94338102253232,2504,POLAND RD,Junction City,66441,0311330500000004000
-96.83454251257993,38.94320116288178,6033,N RED RD,Junction City,66441,0311310100000003000
-96.84743536036221,38.94395472487208,6052,OTTER CREEK RD,Junction City,66441,0311310200000006000
-96.89643831043975,38.94385934215637,00000,POLAND RD,Junction City,66441,0311330500000005000
-96.90162564821759,38.94459421495784,00000,POLAND RD,Junction City,66441,0311330500000003000
-96.84147900361576,38.951945487868024,6683,N RED RD,Junction City,66441,0311310200000008010
-96.8497752983025,38.947879480678,00000,OTTER CREEK RD,Junction City,66441,0311310200000005020
-96.91552386037233,38.9501998467919,00000,RIVER RD,Junction City,66441,0311330600000001010
-96.88568412766847,38.95175098297473,00000,POLAND RD,Junction City,66441,0311320400000004000
-96.86931196330612,38.953313764941,00000,W LYON CREEK RD,Junction City,66441,0311320300000007000
-96.92443048708192,38.953947799177655,00000,SCHULER RD,Junction City,66441,0311330600000002000
-96.92018869261597,38.95389937411972,00000,RIVER RD,Junction City,66441,0311330600000002010
-96.91320555566071,38.95200916461216,00000,RIVER RD,Junction City,66441,0311330600000001000
-96.89947032035639,38.953728744805304,00000,POLAND RD,Junction City,66441,0311330500000001000
-96.88571205943475,38.955454318401074,00000,BECK RD,Junction City,66441,0311320400000003000
-96.8808999787962,38.95589609211577,00000,BECK RD,Junction City,66441,0311320400000002000
-96.87418855630997,38.95541903240927,00000,BECK RD,Junction City,66441,0311320400000001000
-96.86819862413148,38.95572259664859,00000,W LYON CREEK RD,Junction City,66441,0311320300000006000
-96.86592000025175,38.95581752879263,6546,W LYON CREEK RD,Junction City,66441,0311320300000005000
-96.86516911467544,38.95563417736926,6632,W LYON CREEK RD,Junction City,66441,0311320300000004000
-96.86335501142577,38.95570379010759,6688,W LYON CREEK RD,Junction City,66441,0311320300000003000
-96.85785107320584,38.953551069009855,00000,W LYON CREEK RD,Junction City,66441,0311320300000001000
-96.84901478952372,38.954213864804075,00000,OTTER CREEK RD,Junction City,66441,0311310200000003000
-96.84169345887267,38.955508206442154,00000,OTTER CREEK RD,Junction City,66441,0311310200000002000
-96.83741599724752,38.95528701814128,00000,OTTER CREEK RD,Junction City,66441,0311310200000001000
-96.82555288692794,38.95345630969322,00000,W LYON CREEK RD,Junction City,66441,0311310100000001000
-96.81179276873945,38.95342057414706,00000,SKIDDY RD,Junction City,66441,0311430600000004000
-96.81200827637274,38.949753338060695,6260,SKIDDY RD,Junction City,66441,0311430600000003000
-96.85475429475721,38.957742074851836,00000,W LYON CREEK RD,Junction City,66441,0311183400000007000
-96.88571690719317,38.95815799399239,00000,RIVER RD,Junction City,66441,0311183300000005000
-96.85351933222711,38.95814088850418,7079,E LYON CREEK RD,Junction City,66441,0311183400000007020
-96.84377234324731,38.958649408696274,00000,OTTER CREEK RD,Junction City,66441,0311173500000016000
-96.84365965318818,38.95913178681656,00000,OTTER CREEK RD,Junction City,66441,0311173500000015000
-96.91253369667655,38.95898679527322,00000,RIVER RD,Junction City,66441,0311193100000004000
-96.84314029265582,38.96004721625384,7426,E LYON CREEK RD,Junction City,66441,0311173500000014000
-96.84826102844016,38.96046834259045,00000,W LYON CREEK RD,Junction City,66441,0311173500000011000
-96.86726690723931,38.959117630974404,00000,W LYON CREEK RD,Junction City,66441,0311183400000005000
-96.84466864046617,38.96079586082982,7372,E LYON CREEK RD,Junction City,66441,0311173500000013000
-96.84690195556873,38.96117911545299,7302,E LYON CREEK RD,Junction City,66441,0311173500000012010
-96.84318705760202,38.961705593467045,7446,E LYON CREEK RD,Junction City,66441,0311173500000008010
-96.84204109251459,38.961401776362905,00000,E LYON CREEK RD,Junction City,66441,0311173500000008000
-96.8479954671284,38.9615633921761,7215,RIFFLE RD,Junction City,66441,0311173500000012020
-96.87419867628083,38.96014677801716,3903,RIVER RD,Junction City,66441,0311183300000007000
-96.84244939522671,38.96241708513174,00000,W LYON CREEK RD,Junction City,66441,0311173500000018000
-96.84794274320774,38.96322637127186,7455,RIFFLE RD,Junction City,66441,0311173500000012040
-96.91266705697038,38.96268122162044,00000,RIVER RD,Junction City,66441,0311193100000003000
-96.86729194193879,38.96277693703612,00000,W LYON CREEK RD,Junction City,66441,0311183400000004000
-96.87011385612259,38.96345676666414,00000,RIVER RD,Junction City,66441,0311183400000003000
-96.8463873781161,38.962534702731574,00000,RIFFLE RD,Junction City,66441,0311173500000012000
-96.84793081986899,38.96406108781053,7461,RIFFLE RD,Junction City,66441,0311173500000012030
-96.85081693440031,38.96173337781839,00000,RIFFLE RD,Junction City,66441,0311173500000011010
-96.85498005980358,38.96272669318677,7581,S US 77 HWY,Junction City,66441,0311183400000008000
-96.85945566058516,38.96091708863259,00000,S US 77,Junction City,66441,0311183400000006000
-96.8102190937365,38.96071038946226,7138,SKIDDY RD,Junction City,66441,0311093100000003000
-96.83741566576919,38.96116230071643,00000,W LYON CREEK RD,Junction City,66441,0311173500000020000
-96.8431944754405,38.96379756135717,00000,E LYON CREEK RD,Junction City,66441,0311173500000008040
-96.84701471973885,38.965025393102025,00000,RIFFLE RD,Junction City,66441,0311173500000010000
-96.84768369468179,38.96522016234324,7547,RIFFLE RD,Junction City,66441,0311173500000009000
-96.83509146361774,38.96525105775808,7769,E LYON CREEK RD,Junction City,66441,0311173500000020010
-96.84626204696428,38.96610532805345,7559,RIFFLE RD,Junction City,66441,0311173500000008030
-96.84861781232154,38.96676070403878,7637,RIFFLE RD,Junction City,66441,0311173500000007000
-96.88928470333711,38.96512969450165,00000,BRITT RD,Junction City,66441,0311183300000003000
-96.87424550141418,38.96473914165311,00000,RIVER RD,Junction City,66441,0311183300000007010
-96.83528479858403,38.96682082159555,00000,W LYON CREEK RD,Junction City,66441,0311173500000020020
-96.83672869442704,38.967739207313166,7846,E LYON CREEK RD,Junction City,66441,0311173500000019010
-96.8416454223612,38.96200153744861,00000,W LYON CREEK RD,Junction City,66441,0311173500000019000
-96.85685518133762,38.9663815354256,00000,S US 77,Junction City,66441,0311183400000009000
-96.84117117207829,38.967256703972424,7860,E LYON CREEK RD,Junction City,66441,0311173500000002000
-96.82790708023347,38.962529015588004,7821,W LYON CREEK RD,Junction City,66441,0311173600000003000
-96.82328728502658,38.962517077751656,00000,SKIDDY RD,Junction City,66441,0311173600000004000
-96.81867247187625,38.966145964892775,00000,SKIDDY RD,Junction City,66441,0311173600000005000
-96.83480770648075,38.96833957526624,7867,E LYON CREEK RD,Junction City,66441,0311173500000021000
-96.84798992048069,38.967885157772386,7657,RIFFLE RD,Junction City,66441,0311173500000006000
-96.8512151337604,38.96697596314393,00000,RIFFLE RD,Junction City,66441,0311173500000005000
-96.91756476442586,38.964888876725055,00000,RIVER RD,Junction City,66441,0311193100000002000
-96.87654772268893,38.96469636952933,3678,RIVER RD,Junction City,66441,0311183300000006000
-96.88573506439084,38.96419760182362,00000,RIVER RD,Junction City,66441,0311183300000004000
