LON,LAT,NUM,STR,CITY,ZIP,PID
-99.55439828394944,38.563878138119314,2473,CR 120,McCracken,67556,0830642000000001000
-99.57280656479402,38.562125934872114,00000,CR,McCracken,67556,0830641900000002000
-99.57717647384172,38.556649630253794,00000,HWY 4,McCracken,67556,0830641900000003000
-99.56321929672087,38.556693584654056,00000,CR,McCracken,67556,0830642000000003000
-99.5542313235199,38.55668422197857,00000,HWY 4,McCracken,67556,0830642000000004000
-99.54294859000174,38.57770971782859,1230,Ave I,McCracken,67556,0830651600000002000
-99.53377811461846,38.57839503043306,00000,CR,McCracken,67556,0830651600000001010
-99.52207311183128,38.57483529321152,1349,Ave J,McCracken,67556,0830651500000001000
-99.52692930274759,38.58109977104645,00000,CR,McCracken,67556,0830651500000003000
-99.54522630074398,38.57119172190666,00000,HWY 4,McCracken,67556,0830651600000003000
-99.53603154165273,38.57117767464355,00000,CR,McCracken,67556,0830651600000001000
-99.54504351783814,38.563839810683476,00000,CR,McCracken,67556,0830652100000003000
-99.53592541782918,38.565547710262265,00000,CR,McCracken,67556,0830652100000001000
-99.5265895697886,38.56385302788583,00000,CR,McCracken,67556,0830652200000002000
-99.51888543465567,38.566266710166644,00000,CR,McCracken,67556,0830652200000001000
-99.52635677093356,38.55848428559855,00000,CR,McCracken,67556,0830652200000003000
-99.51727624251218,38.55847908939758,00000,CR,McCracken,67556,0830652200000004000
-99.53583524943254,38.56201453769624,00000,CR,McCracken,67556,0830652100000002000
-99.54487900801269,38.556702401136604,1221,HWY 4,McCracken,67556,0830652100000004000
-99.5357104411002,38.556694186800684,00000,CR,McCracken,67556,0830652100000005000
-99.51054420893335,38.57470771227885,00000,CR,McCracken,67556,0830661400000002000
-99.50138621474262,38.5783292608007,1432,Ave I,McCracken,67556,0830661400000001000
-99.4884430931946,38.57832700786415,00000,CR,McCracken,67556,0830661300000003000
-99.48253152959231,38.5747622582092,00000,CR,McCracken,67556,0830661300000001000
-99.47823936434258,38.57307913937959,00000,CR,McCracken,67556,0830661300000002000
-99.49901485328456,38.57293732754485,00000,CR,McCracken,67556,0830661400000003000
-99.48957855562892,38.57110737422089,00000,CR,McCracken,67556,0830661300000005000
-99.49899520847677,38.56927940659923,00000,CR,McCracken,67556,0830661400000004000
-99.49190836192025,38.569282533826794,00000,CR,McCracken,67556,0830661300000006000
-99.51040232138169,38.56593698338247,00000,CR,McCracken,67556,0830662300000003000
-99.50586650113675,38.565472641122525,00000,CR,McCracken,67556,0830662300000002000
-99.48256967026265,38.563848407381094,00000,CR,McCracken,67556,0830662400000001000
-99.51037883537775,38.56440321785138,00000,CR,McCracken,67556,0830662300000004000
-99.50798134237724,38.56215192057222,00000,CR,McCracken,67556,0830662300000005000
-99.49894235789367,38.563825915736075,00000,CR,McCracken,67556,0830662300000001000
-99.48956137759487,38.563817732717304,00000,CR,McCracken,67556,0830662400000002000
-99.50785604805635,38.55665079923409,00000,HWY 4,McCracken,67556,0830662300000006000
-99.50102065521924,38.556633877860634,00000,HWY 4,McCracken,67556,0830662300000007000
-99.49648632393183,38.55661888830296,00000,HWY 4,McCracken,67556,0830662300000008000
-99.48940837608654,38.55661043305034,00000,HWY 4,McCracken,67556,0830662400000003000
-99.47979895151607,38.558504063678704,00000,HWY 4,McCracken,67556,0830662400000004000
-99.50316394520645,38.54924813241191,1476,HWY 4,Alexander,67513,0830672600000001000
-99.4892740173153,38.54921535796972,00000,HWY 4,Alexander,67513,0830672500000002000
-99.47997855797905,38.54923330738283,00000,HWY 4,Alexander,67513,0830672500000001000
-99.5075128026846,38.54208322978981,00000,CR,Alexander,67513,0830672600000002000
-99.49840698129807,38.542076352464406,00000,CR,Alexander,67513,0830672600000003000
-99.48909280196963,38.54207431362606,00000,HWY 4,Alexander,67513,0830672500000003000
-99.47980840134372,38.54209699439966,00000,CR,Alexander,67513,0830672500000004000
-99.507340610916,38.53475864849287,00000,CR,Alexander,67513,0830673500000002000
-99.49821057858512,38.5347579282118,00000,CR,Alexander,67513,0830673500000001000
-99.48415344143106,38.53111558010399,00000,CR,Alexander,67513,0830673600000001000
-99.50723530905091,38.527574465553435,00000,CR,Alexander,67513,0830673500000003000
-99.49806071938366,38.527571820584846,00000,CR,Alexander,67513,0830673500000004000
-99.54707418154662,38.551100317437886,00000,HWY 4,Alexander,67513,0830682800000002000
-99.54003180923235,38.54568866895178,00000,CR,Alexander,67513,0830682800000003000
-99.53783208438404,38.54927508115021,00000,HWY 4,Alexander,67513,0830682800000001010
-99.533186415002,38.54927373402525,00000,HWY 4,Alexander,67513,0830682800000001000
-99.52615934548864,38.54569160093255,00000,HWY 4,Alexander,67513,0830682700000002000
